123718,D01F2/06,D,01F,2,06,1,17,48,0,0,0,0,0,0,0,0,0,0,0
123719,D01F2/08,D,01F,2,08,2,17,48,1,0,0,0,0,0,0,0,0,0,0
123720,D01F2/10,D,01F,2,10,3,17,48,1,1,0,0,0,0,0,0,0,0,0
123721,D01F2/12,D,01F,2,12,3,17,48,1,2,0,0,0,0,0,0,0,0,0
123722,D01F2/14,D,01F,2,14,4,17,48,1,2,1,0,0,0,0,0,0,0,0
123723,D01F2/16,D,01F,2,16,3,17,48,1,3,0,0,0,0,0,0,0,0,0
123724,D01F2/18,D,01F,2,18,3,17,48,1,4,0,0,0,0,0,0,0,0,0
123725,D01F2/20,D,01F,2,20,3,17,48,1,5,0,0,0,0,0,0,0,0,0
123726,D01F2/22,D,01F,2,22,2,17,48,2,0,0,0,0,0,0,0,0,0,0
123727,D01F2/24,D,01F,2,24,1,17,49,0,0,0,0,0,0,0,0,0,0,0
123728,D01F2/26,D,01F,2,26,2,17,49,1,0,0,0,0,0,0,0,0,0,0
123729,D01F2/28,D,01F,2,28,2,17,49,2,0,0,0,0,0,0,0,0,0,0
123730,D01F2/30,D,01F,2,30,3,17,49,2,1,0,0,0,0,0,0,0,0,0
123731,D01F4/00,D,01F,4,00,0,18,49,0,0,0,0,0,0,0,0,0,0,0
123732,D01F4/02,D,01F,4,02,1,18,50,0,0,0,0,0,0,0,0,0,0,0
123733,D01F4/04,D,01F,4,04,1,18,51,0,0,0,0,0,0,0,0,0,0,0
123734,D01F4/06,D,01F,4,06,1,18,52,0,0,0,0,0,0,0,0,0,0,0
123735,D01F6/00,D,01F,6,00,0,19,52,0,0,0,0,0,0,0,0,0,0,0
123736,D01F6/02,D,01F,6,02,1,19,53,0,0,0,0,0,0,0,0,0,0,0
123737,D01F6/04,D,01F,6,04,2,19,53,1,0,0,0,0,0,0,0,0,0,0
123738,D01F6/06,D,01F,6,06,3,19,53,1,1,0,0,0,0,0,0,0,0,0
123739,D01F6/08,D,01F,6,08,2,19,53,2,0,0,0,0,0,0,0,0,0,0
123740,D01F6/10,D,01F,6,10,3,19,53,2,1,0,0,0,0,0,0,0,0,0
123741,D01F6/12,D,01F,6,12,3,19,53,2,2,0,0,0,0,0,0,0,0,0
123742,D01F6/14,D,01F,6,14,2,19,53,3,0,0,0,0,0,0,0,0,0,0
123743,D01F6/16,D,01F,6,16,2,19,53,4,0,0,0,0,0,0,0,0,0,0
123744,D01F6/18,D,01F,6,18,2,19,53,5,0,0,0,0,0,0,0,0,0,0
123745,D01F6/20,D,01F,6,20,2,19,53,6,0,0,0,0,0,0,0,0,0,0
123746,D01F6/22,D,01F,6,22,3,19,53,6,1,0,0,0,0,0,0,0,0,0
123747,D01F6/24,D,01F,6,24,2,19,53,7,0,0,0,0,0,0,0,0,0,0
123748,D01F6/26,D,01F,6,26,2,19,53,8,0,0,0,0,0,0,0,0,0,0
123749,D01F6/28,D,01F,6,28,1,19,54,0,0,0,0,0,0,0,0,0,0,0
123750,D01F6/30,D,01F,6,30,2,19,54,1,0,0,0,0,0,0,0,0,0,0
123751,D01F6/32,D,01F,6,32,2,19,54,2,0,0,0,0,0,0,0,0,0,0
123752,D01F6/34,D,01F,6,34,2,19,54,3,0,0,0,0,0,0,0,0,0,0
123753,D01F6/36,D,01F,6,36,2,19,54,4,0,0,0,0,0,0,0,0,0,0
123754,D01F6/38,D,01F,6,38,2,19,54,5,0,0,0,0,0,0,0,0,0,0
123755,D01F6/40,D,01F,6,40,2,19,54,6,0,0,0,0,0,0,0,0,0,0
123756,D01F6/42,D,01F,6,42,2,19,54,7,0,0,0,0,0,0,0,0,0,0
123757,D01F6/44,D,01F,6,44,1,19,55,0,0,0,0,0,0,0,0,0,0,0
123758,D01F6/46,D,01F,6,46,2,19,55,1,0,0,0,0,0,0,0,0,0,0
123759,D01F6/48,D,01F,6,48,2,19,55,2,0,0,0,0,0,0,0,0,0,0
123760,D01F6/50,D,01F,6,50,2,19,55,3,0,0,0,0,0,0,0,0,0,0
123761,D01F6/52,D,01F,6,52,2,19,55,4,0,0,0,0,0,0,0,0,0,0
123762,D01F6/54,D,01F,6,54,2,19,55,5,0,0,0,0,0,0,0,0,0,0
123763,D01F6/56,D,01F,6,56,2,19,55,6,0,0,0,0,0,0,0,0,0,0
123764,D01F6/58,D,01F,6,58,1,19,56,0,0,0,0,0,0,0,0,0,0,0
123765,D01F6/60,D,01F,6,60,2,19,56,1,0,0,0,0,0,0,0,0,0,0
123766,D01F6/605,D,01F,6,605,3,19,56,1,1,0,0,0,0,0,0,0,0,0
123767,D01F6/62,D,01F,6,62,2,19,56,2,0,0,0,0,0,0,0,0,0,0
123768,D01F6/625,D,01F,6,625,3,19,56,2,1,0,0,0,0,0,0,0,0,0
123769,D01F6/64,D,01F,6,64,3,19,56,2,2,0,0,0,0,0,0,0,0,0
123770,D01F6/66,D,01F,6,66,2,19,56,3,0,0,0,0,0,0,0,0,0,0
123771,D01F6/665,D,01F,6,665,3,19,56,3,1,0,0,0,0,0,0,0,0,0
123772,D01F6/68,D,01F,6,68,2,19,56,4,0,0,0,0,0,0,0,0,0,0
123773,D01F6/70,D,01F,6,70,2,19,56,5,0,0,0,0,0,0,0,0,0,0
123774,D01F6/72,D,01F,6,72,2,19,56,6,0,0,0,0,0,0,0,0,0,0
123775,D01F6/74,D,01F,6,74,2,19,56,7,0,0,0,0,0,0,0,0,0,0
